Height,Weight
70.40472368,195.4227106
68.36860332,196.9495064
72.0881801,219.2966012
77.16080089,228.7073009
62.94895103,154.0591255
68.77498649,191.4764096
68.36897984,187.9230525
68.96188761,184.0257013
70.32469964,199.0132685
67.65910955,171.7029461
75.39129223,218.6046973
67.87895388,163.7244326
70.55524376,198.4602486
70.50979425,191.3571188
75.00994433,221.4540891
63.45649398,156.3996764
67.95083753,178.702061
71.69714179,205.1617483
67.65294548,188.8898645
65.4782668,164.4870988
69.1801611,205.1836213
70.4909287,177.0677744
67.23393092,203.3503393
68.10111341,182.8523991
67.65327039,182.4812286
70.42473053,197.9075211
75.05966865,218.583688
71.38602219,201.3320069
66.62894612,174.8877865
69.0442107,184.0399805
68.23874539,193.9838213
69.20806784,184.9292931
74.02986882,215.2934953
65.80655692,154.8776291
71.91022602,198.0788255
68.90409885,194.6597698
74.3892257,210.1443121
70.2450922,193.0120517
65.31170819,167.3277028
69.71864181,205.1493025
67.14018598,188.8484986
69.6791497,203.3170123
62.53225328,168.1533262
62.06383584,175.0711714
71.13669687,191.3172693
67.360824,198.8938832
68.1440328,192.3439766
70.82143149,194.327152
71.77484122,212.6261023
69.20709959,172.7751627
68.07384912,185.5337581
65.70453903,173.058823
70.30017896,196.5850577
67.96813278,194.9534527
72.56081617,208.6579459
65.45395717,175.844485
65.92282216,175.4240323
65.66451791,166.4436809
70.97870259,206.5229741
65.48267083,174.5290565
70.2806923,187.2586923
71.57472336,207.8169438
67.8142859,192.066392
73.96772269,227.0223469
67.12315343,147.5379562
67.08678122,164.1757008
65.83816921,164.9889856
73.10634428,219.7866042
66.38800664,159.376926
69.11765738,197.4918021
69.86888284,195.714693
70.40400168,217.8372448
65.25247915,156.0105758
72.65899957,207.5063787
72.34218364,215.8582339
71.67636717,200.206207
74.03380762,212.9102253
67.26360484,193.2176727
65.24414341,159.5032198
66.75412981,178.3828125
68.1699946,185.2531099
68.9027232,175.4353024
68.49145025,173.4239603
66.89231469,186.2040058
66.87490671,168.4496836
63.64405958,158.4227173
69.33682153,184.1194153
67.03185208,156.489935
67.78769383,190.5067956
69.59877695,173.9221304
65.93089621,163.0084317
72.88887015,220.9081419
65.22469166,160.8360745
68.06434894,188.3757463
76.47287987,246.2323213
68.02526048,160.08529
67.197511,177.3135637
66.93862649,175.9426067
66.97515201,188.0247181
67.99520031,152.6228718
73.5135949,210.3997695
73.8418844,214.0325038
71.79531868,204.2602588
68.67987369,196.1516228
69.47874412,194.6037685
67.78060168,182.6115503
68.38330719,179.1648666
68.32437947,183.2152093
65.73577387,148.1405965
69.49493766,188.41922
66.14106892,165.4045453
70.41995611,188.2429823
68.6712874,178.1683941
69.93858695,204.1811869
71.19793782,210.134529
68.05540022,176.2496593
65.05530355,174.3557521
64.90978524,145.1761359
73.42450966,220.2076602
67.24069882,176.7463054
71.28444139,199.6353266
71.75812504,211.7374418
71.17143115,195.3823108
69.89303775,194.5328192
70.28873874,192.7379267
68.58935913,178.045314
69.78150595,188.0708013
67.32706481,188.3517257
64.93998961,133.5119835
70.75201202,197.8389021
72.09385998,201.8626584
71.85984886,196.3512998
71.29191758,175.8109677
67.67598854,188.3113941
71.51370053,212.7287049
71.35273099,208.3370468
68.22761459,174.7124319
69.47322704,206.7443392
70.27758963,198.7285226
68.29955581,182.2333597
68.79538275,187.050906
68.61581202,194.1208449
73.48729547,209.9749585
73.03009203,209.5878005
66.23643729,167.2975303
68.61211617,187.7391929
